Tweet Text,Tweet Datetime,Tweet Id,Twitter @ Name,Tweet Coordinates,Place Info,Retweets,Favorites,Language,Source,Replied Tweet Id,Replied Tweet User Id Str,Quote Status Bool,entities,URL,Hashtags,Video
"🧐 Who's this?

#UCL https://t.co/qITMFu30Nw",28/03/2022 14:00,1.50844E+18,ChampionsLeague,,,427,17937,en,Twitter Web App,,,FALSE,"{'hashtags': [{'text': 'UCL', 'indices': [15, 19]}], 'symbols': [], 'user_mentions': [], 'urls': [], 'media': [{'id': 1508430338976059396, 'id_str': '1508430338976059396', 'indices': [20, 43], 'media_url': 'http://pbs.twimg.com/media/FO8FZrsXEAQxvyL.jpg', 'media_url_https': 'https://pbs.twimg.com/media/FO8FZrsXEAQxvyL.jpg', 'url': 'https://t.co/qITMFu30Nw', 'display_url': 'pic.twitter.com/qITMFu30Nw', 'expanded_url': 'https://twitter.com/ChampionsLeague/status/1508443792843673605/photo/1', 'type': 'photo', 'sizes': {'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'small': {'w': 680, 'h': 680, 'resize': 'fit'}, 'large': {'w': 1920, 'h': 1920, 'resize': 'fit'}, 'medium': {'w': 1200, 'h': 1200, 'resize': 'fit'}}}]}",www.twitter.com/championsleague/status/1508443792843673605,UCL,
"🇨🇴 Luis Díaz vs Bolivia ⚽️🅰️

How far will he go with Liverpool in the UCL?

#UCL https://t.co/t2kQITTK1t",28/03/2022 13:34,1.50844E+18,ChampionsLeague,,,128,3611,en,Twitter Web App,,,FALSE,"{'hashtags': [{'text': 'UCL', 'indices': [77, 81]}], 'symbols': [], 'user_mentions': [], 'urls': [], 'media': [{'id': 1508436912096350212, 'id_str': '1508436912096350212', 'indices': [82, 105], 'media_url': 'http://pbs.twimg.com/media/FO8LYSeXEAQ_3Is.jpg', 'media_url_https': 'https://pbs.twimg.com/media/FO8LYSeXEAQ_3Is.jpg', 'url': 'https://t.co/t2kQITTK1t', 'display_url': 'pic.twitter.com/t2kQITTK1t', 'expanded_url': 'https://twitter.com/ChampionsLeague/status/1508437380566589451/photo/1', 'type': 'photo', 'sizes': {'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'large': {'w': 1366, 'h': 2048, 'resize': 'fit'}, 'small': {'w': 453, 'h': 680, 'resize': 'fit'}, 'medium': {'w': 800, 'h': 1200, 'resize': 'fit'}}}]}",www.twitter.com/championsleague/status/1508437380566589451,UCL,
"🎮 @AchrafHakimi identifies 3 next gen icons &amp; builds his own superstar! 💫 

@PlayStationEU | #PSNextGenIcons https://t.co/IUvymKcYMn",28/03/2022 13:02,1.50843E+18,ChampionsLeague,,,89,1325,en,Twitter Web App,,,FALSE,"{'hashtags': [{'text': 'PSNextGenIcons', 'indices': [97, 112]}], 'symbols': [], 'user_mentions': [{'screen_name': 'AchrafHakimi', 'name': 'Achraf Hakimi', 'id': 279581853, 'id_str': '279581853', 'indices': [2, 15]}, {'screen_name': 'PlayStationEU', 'name': 'PlayStation Europe', 'id': 36969785, 'id_str': '36969785', 'indices': [80, 94]}], 'urls': [], 'media': [{'id': 1508428947813507074, 'id_str': '1508428947813507074', 'indices': [113, 136], 'media_url': 'http://pbs.twimg.com/ext_tw_video_thumb/1508428947813507074/pu/img/Edg3guPwyWLcn-Db.jpg', 'media_url_https': 'https://pbs.twimg.com/ext_tw_video_thumb/1508428947813507074/pu/img/Edg3guPwyWLcn-Db.jpg', 'url': 'https://t.co/IUvymKcYMn', 'display_url': 'pic.twitter.com/IUvymKcYMn', 'expanded_url': 'https://twitter.com/ChampionsLeague/status/1508429408583000067/video/1', 'type': 'photo', 'sizes': {'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'small': {'w': 680, 'h': 680, 'resize': 'fit'}, 'medium': {'w': 1080, 'h': 1080, 'resize': 'fit'}, 'large': {'w': 1080, 'h': 1080, 'resize': 'fit'}}}]}",www.twitter.com/championsleague/status/1508429408583000067,PSNextGenIcons,TRUE
🤔🤔🤔,28/03/2022 12:45,1.50843E+18,ChampionsLeague,,,23,629,und,Twitter Web App,1.50842E+18,627673190,FALSE,"{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': []}",www.twitter.com/championsleague/status/1508425004622524422,,
"🔵 David Silva or Yaya Touré?

#UCL https://t.co/YWdMOik25m",28/03/2022 12:27,1.50842E+18,ChampionsLeague,,,189,5549,ht,Twitter Web App,,,FALSE,"{'hashtags': [{'text': 'UCL', 'indices': [30, 34]}], 'symbols': [], 'user_mentions': [], 'urls': [], 'media': [{'id': 1508420332402757639, 'id_str': '1508420332402757639', 'indices': [35, 58], 'media_url': 'http://pbs.twimg.com/media/FO78TOTX0Ac3UF3.jpg', 'media_url_https': 'https://pbs.twimg.com/media/FO78TOTX0Ac3UF3.jpg', 'url': 'https://t.co/YWdMOik25m', 'display_url': 'pic.twitter.com/YWdMOik25m', 'expanded_url': 'https://twitter.com/ChampionsLeague/status/1508420455497179143/photo/1', 'type': 'photo', 'sizes': {'small': {'w': 680, 'h': 680, 'resize': 'fit'}, 'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'large': {'w': 1080, 'h': 1080, 'resize': 'fit'}, 'medium': {'w': 1080, 'h': 1080, 'resize': 'fit'}}}]}",www.twitter.com/championsleague/status/1508420455497179143,UCL,
Forwards who could prove game-changing options on #UCLfantasy 👇,28/03/2022 11:10,1.5084E+18,ChampionsLeague,,,56,1104,en,Twitter for Advertisers.,,,FALSE,"{'hashtags': [{'text': 'UCLfantasy', 'indices': [50, 61]}], 'symbols': [], 'user_mentions': [], 'urls': []}",www.twitter.com/championsleague/status/1508401208289026055,UCLfantasy,
"Zlatan Ibrahimović visits @Ferrari!

Milan striker on growing up, his idols &amp; the Champions League 👇

@Ibra_official | #UCL",28/03/2022 11:00,1.5084E+18,ChampionsLeague,,,103,1250,und,Twitter for Advertisers.,,,FALSE,"{'hashtags': [{'text': 'UCL', 'indices': [123, 127]}], 'symbols': [], 'user_mentions': [{'screen_name': 'Ferrari', 'name': 'Ferrari', 'id': 2650413864, 'id_str': '2650413864', 'indices': [26, 34]}, {'screen_name': 'Ibra_official', 'name': 'Zlatan Ibrahimović', 'id': 461922813, 'id_str': '461922813', 'indices': [106, 120]}], 'urls': []}",www.twitter.com/championsleague/status/1508398559254700034,UCL,
"Joyeux anniversaire, Benjamin Pavard 🥳

#UCL https://t.co/WPkMEvJUZb",28/03/2022 10:51,1.5084E+18,ChampionsLeague,,,131,2918,fr,Twitter Web App,,,FALSE,"{'hashtags': [{'text': 'UCL', 'indices': [40, 44]}], 'symbols': [], 'user_mentions': [], 'urls': [], 'media': [{'id': 1508395791932665865, 'id_str': '1508395791932665865', 'indices': [45, 68], 'media_url': 'http://pbs.twimg.com/media/FO7l-x7XMAkReQt.jpg', 'media_url_https': 'https://pbs.twimg.com/media/FO7l-x7XMAkReQt.jpg', 'url': 'https://t.co/WPkMEvJUZb', 'display_url': 'pic.twitter.com/WPkMEvJUZb', 'expanded_url': 'https://twitter.com/ChampionsLeague/status/1508396433871110152/photo/1', 'type': 'photo', 'sizes': {'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'small': {'w': 680, 'h': 680, 'resize': 'fit'}, 'medium': {'w': 1200, 'h': 1200, 'resize': 'fit'}, 'large': {'w': 1798, 'h': 1798, 'resize': 'fit'}}}]}",www.twitter.com/championsleague/status/1508396433871110152,UCL,
"Francesco Totti was special 😍

🟡 @Totti  🔴  

@ASRomaEN | #UCL https://t.co/OTLpaGP9oK",28/03/2022 09:38,1.50838E+18,ChampionsLeague,,,228,2297,en,Twitter Media Studio,,,FALSE,"{'hashtags': [{'text': 'UCL', 'indices': [58, 62]}], 'symbols': [], 'user_mentions': [{'screen_name': 'Totti', 'name': 'Francesco Totti', 'id': 773181360475402240, 'id_str': '773181360475402240', 'indices': [33, 39]}, {'screen_name': 'ASRomaEN', 'name': 'AS Roma English', 'id': 2999967663, 'id_str': '2999967663', 'indices': [46, 55]}], 'urls': [], 'media': [{'id': 1508376211889733633, 'id_str': '1508376211889733633', 'indices': [63, 86], 'media_url': 'http://pbs.twimg.com/amplify_video_thumb/1508376211889733633/img/lyAoKHAhGgbEMqAP.jpg', 'media_url_https': 'https://pbs.twimg.com/amplify_video_thumb/1508376211889733633/img/lyAoKHAhGgbEMqAP.jpg', 'url': 'https://t.co/OTLpaGP9oK', 'display_url': 'pic.twitter.com/OTLpaGP9oK', 'expanded_url': 'https://twitter.com/ChampionsLeague/status/1508377984864034818/video/1', 'type': 'photo', 'sizes': {'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'small': {'w': 680, 'h': 680, 'resize': 'fit'}, 'medium': {'w': 1080, 'h': 1080, 'resize': 'fit'}, 'large': {'w': 1080, 'h': 1080, 'resize': 'fit'}}}]}",www.twitter.com/championsleague/status/1508377984864034818,UCL,TRUE
"👑 Majestic Francesco Totti 👑

🗓️ @Totti made his Roma debut #OTD in 1993 🙌

@ASRomaEN | #UCL https://t.co/0WtpiqhuyT",28/03/2022 09:33,1.50838E+18,ChampionsLeague,,,483,3459,en,Twitter Media Studio,,,FALSE,"{'hashtags': [{'text': 'OTD', 'indices': [60, 64]}, {'text': 'UCL', 'indices': [88, 92]}], 'symbols': [], 'user_mentions': [{'screen_name': 'Totti', 'name': 'Francesco Totti', 'id': 773181360475402240, 'id_str': '773181360475402240', 'indices': [33, 39]}, {'screen_name': 'ASRomaEN', 'name': 'AS Roma English', 'id': 2999967663, 'id_str': '2999967663', 'indices': [76, 85]}], 'urls': [], 'media': [{'id': 1508376211894026240, 'id_str': '1508376211894026240', 'indices': [93, 116], 'media_url': 'http://pbs.twimg.com/amplify_video_thumb/1508376211894026240/img/2zqDZcXSeLtfAckz.jpg', 'media_url_https': 'https://pbs.twimg.com/amplify_video_thumb/1508376211894026240/img/2zqDZcXSeLtfAckz.jpg', 'url': 'https://t.co/0WtpiqhuyT', 'display_url': 'pic.twitter.com/0WtpiqhuyT', 'expanded_url': 'https://twitter.com/ChampionsLeague/status/1508376671845560320/video/1', 'type': 'photo', 'sizes': {'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'small': {'w': 680, 'h': 680, 'resize': 'fit'}, 'medium': {'w': 1080, 'h': 1080, 'resize': 'fit'}, 'large': {'w': 1080, 'h': 1080, 'resize': 'fit'}}}]}",www.twitter.com/championsleague/status/1508376671845560320,"OTD, UCL",TRUE
"RT @ChampionsLeague: 🧐 Who's this?

#UCL https://t.co/qQcaLu5xZe",27/03/2022 16:42,1.50812E+18,ChampionsLeague,,,441,0,en,Twitter Web App,,,FALSE,"{'hashtags': [{'text': 'UCL', 'indices': [36, 40]}], 'symbols': [], 'user_mentions': [{'screen_name': 'ChampionsLeague', 'name': 'UEFA Champions League', 'id': 627673190, 'id_str': '627673190', 'indices': [3, 19]}], 'urls': [], 'media': [{'id': 1507134564321435650, 'id_str': '1507134564321435650', 'indices': [41, 64], 'media_url': 'http://pbs.twimg.com/media/FOpq5q8XoAIGhf8.jpg', 'media_url_https': 'https://pbs.twimg.com/media/FOpq5q8XoAIGhf8.jpg', 'url': 'https://t.co/qQcaLu5xZe', 'display_url': 'pic.twitter.com/qQcaLu5xZe', 'expanded_url': 'https://twitter.com/ChampionsLeague/status/1507296231105597442/photo/1', 'type': 'photo', 'sizes': {'medium': {'w': 1200, 'h': 1200, 'resize': 'fit'}, 'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'small': {'w': 680, 'h': 680, 'resize': 'fit'}, 'large': {'w': 2048, 'h': 2048, 'resize': 'fit'}}, 'source_status_id': 1507296231105597442, 'source_status_id_str': '1507296231105597442', 'source_user_id': 627673190, 'source_user_id_str': '627673190'}]}",www.twitter.com/championsleague/status/1508122417222332427,UCL,
Attention #UCLfantasy managers! These midfield options could score big points in the quarter-finals. 🧐,27/03/2022 14:58,1.5081E+18,ChampionsLeague,,,75,1603,en,Twitter for Advertisers.,,,FALSE,"{'hashtags': [{'text': 'UCLfantasy', 'indices': [10, 21]}], 'symbols': [], 'user_mentions': [], 'urls': []}",www.twitter.com/championsleague/status/1508096109062893588,UCLfantasy,
"Manuel Neuer. Sweeper keeper 🧹

@Manuel_Neuer is 36 today 🎉

#HBD | #UCL | @FCBayernEN https://t.co/R0tqku6IAa",27/03/2022 10:32,1.50803E+18,ChampionsLeague,,,981,8681,en,Twitter Media Studio,,,FALSE,"{'hashtags': [{'text': 'HBD', 'indices': [61, 65]}, {'text': 'UCL', 'indices': [68, 72]}], 'symbols': [], 'user_mentions': [{'screen_name': 'Manuel_Neuer', 'name': 'Manuel Neuer', 'id': 1269425228, 'id_str': '1269425228', 'indices': [32, 45]}, {'screen_name': 'FCBayernEN', 'name': 'FC Bayern Munich', 'id': 2152685876, 'id_str': '2152685876', 'indices': [75, 86]}], 'urls': [], 'media': [{'id': 1364201812992159747, 'id_str': '1364201812992159747', 'indices': [87, 110], 'media_url': 'http://pbs.twimg.com/amplify_video_thumb/1364201812992159747/img/OP6AQ0Spib7tdxcs.jpg', 'media_url_https': 'https://pbs.twimg.com/amplify_video_thumb/1364201812992159747/img/OP6AQ0Spib7tdxcs.jpg', 'url': 'https://t.co/R0tqku6IAa', 'display_url': 'pic.twitter.com/R0tqku6IAa', 'expanded_url': 'https://twitter.com/ChampionsLeague/status/1508029152418570244/video/1', 'type': 'photo', 'sizes': {'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'small': {'w': 680, 'h': 680, 'resize': 'fit'}, 'medium': {'w': 720, 'h': 720, 'resize': 'fit'}, 'large': {'w': 720, 'h': 720, 'resize': 'fit'}}}]}",www.twitter.com/championsleague/status/1508029152418570244,"HBD, UCL",TRUE
"Nickname for Manuel Neuer❓  

2⃣0⃣1⃣3⃣🏆
2⃣0⃣2⃣0⃣🏆

@Manuel_Neuer 🥳

@FCBayernEN | #UCL https://t.co/m0H6ZgoIQS",27/03/2022 09:47,1.50802E+18,ChampionsLeague,,,455,4990,en,Twitter Media Studio,,,FALSE,"{'hashtags': [{'text': 'UCL', 'indices': [82, 86]}], 'symbols': [], 'user_mentions': [{'screen_name': 'Manuel_Neuer', 'name': 'Manuel Neuer', 'id': 1269425228, 'id_str': '1269425228', 'indices': [51, 64]}, {'screen_name': 'FCBayernEN', 'name': 'FC Bayern Munich', 'id': 2152685876, 'id_str': '2152685876', 'indices': [68, 79]}], 'urls': [], 'media': [{'id': 1375781830562091011, 'id_str': '1375781830562091011', 'indices': [87, 110], 'media_url': 'http://pbs.twimg.com/amplify_video_thumb/1375781830562091011/img/sYLemEgs5It848xQ.jpg', 'media_url_https': 'https://pbs.twimg.com/amplify_video_thumb/1375781830562091011/img/sYLemEgs5It848xQ.jpg', 'url': 'https://t.co/m0H6ZgoIQS', 'display_url': 'pic.twitter.com/m0H6ZgoIQS', 'expanded_url': 'https://twitter.com/ChampionsLeague/status/1508017876137037826/video/1', 'type': 'photo', 'sizes': {'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'small': {'w': 680, 'h': 680, 'resize': 'fit'}, 'medium': {'w': 720, 'h': 720, 'resize': 'fit'}, 'large': {'w': 720, 'h': 720, 'resize': 'fit'}}}]}",www.twitter.com/championsleague/status/1508017876137037826,UCL,TRUE
"🧤 Which goalkeeper put on the best display last time out?

#UCL https://t.co/2PAYVTKPCM",25/03/2022 17:00,1.5074E+18,ChampionsLeague,,,126,1644,en,Twitter Media Studio,,,FALSE,"{'hashtags': [{'text': 'UCL', 'indices': [59, 63]}], 'symbols': [], 'user_mentions': [], 'urls': [], 'media': [{'id': 1507141141812203528, 'id_str': '1507141141812203528', 'indices': [64, 87], 'media_url': 'http://pbs.twimg.com/amplify_video_thumb/1507141141812203528/img/95FqblR0CFjFnC_l.jpg', 'media_url_https': 'https://pbs.twimg.com/amplify_video_thumb/1507141141812203528/img/95FqblR0CFjFnC_l.jpg', 'url': 'https://t.co/2PAYVTKPCM', 'display_url': 'pic.twitter.com/2PAYVTKPCM', 'expanded_url': 'https://twitter.com/ChampionsLeague/status/1507401937297235968/video/1', 'type': 'photo', 'sizes': {'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'small': {'w': 680, 'h': 680, 'resize': 'fit'}, 'medium': {'w': 1080, 'h': 1080, 'resize': 'fit'}, 'large': {'w': 1080, 'h': 1080, 'resize': 'fit'}}}]}",www.twitter.com/championsleague/status/1507401937297235968,UCL,TRUE
"Round of 16 ⚽️
Your favourite second-leg goal❓

#UCL https://t.co/bkvTspYbPT",25/03/2022 16:00,1.50739E+18,ChampionsLeague,,,63,921,en,Twitter Media Studio,,,FALSE,"{'hashtags': [{'text': 'UCL', 'indices': [48, 52]}], 'symbols': [], 'user_mentions': [], 'urls': [], 'media': [{'id': 1507142052324257798, 'id_str': '1507142052324257798', 'indices': [53, 76], 'media_url': 'http://pbs.twimg.com/amplify_video_thumb/1507142052324257798/img/nEDhD0wMU0f5G9wt.jpg', 'media_url_https': 'https://pbs.twimg.com/amplify_video_thumb/1507142052324257798/img/nEDhD0wMU0f5G9wt.jpg', 'url': 'https://t.co/bkvTspYbPT', 'display_url': 'pic.twitter.com/bkvTspYbPT', 'expanded_url': 'https://twitter.com/ChampionsLeague/status/1507386832463532036/video/1', 'type': 'photo', 'sizes': {'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'small': {'w': 680, 'h': 680, 'resize': 'fit'}, 'medium': {'w': 1080, 'h': 1080, 'resize': 'fit'}, 'large': {'w': 1080, 'h': 1080, 'resize': 'fit'}}}]}",www.twitter.com/championsleague/status/1507386832463532036,UCL,TRUE
"""Brake, brake, brake!""

@Ibra_official tore it up at Ferrari with the help of @Carlossainz55... 👊

Check it out ⬇️

#UCL @Ferrari",25/03/2022 15:22,1.50738E+18,ChampionsLeague,,,94,1323,en,Twitter for Advertisers.,,,FALSE,"{'hashtags': [{'text': 'UCL', 'indices': [116, 120]}], 'symbols': [], 'user_mentions': [{'screen_name': 'Ibra_official', 'name': 'Zlatan Ibrahimović', 'id': 461922813, 'id_str': '461922813', 'indices': [24, 38]}, {'screen_name': 'Carlossainz55', 'name': 'Carlos Sainz', 'id': 353786894, 'id_str': '353786894', 'indices': [78, 92]}, {'screen_name': 'Ferrari', 'name': 'Ferrari', 'id': 2650413864, 'id_str': '2650413864', 'indices': [121, 129]}], 'urls': []}",www.twitter.com/championsleague/status/1507377286034731013,UCL,
"🇵🇹 Bernardo Silva &amp; João Félix meet in the quarter-finals 🔜

#UCL https://t.co/GVMbZjo2pR",25/03/2022 15:01,1.50737E+18,ChampionsLeague,,,117,3101,pt,Twitter Web App,,,FALSE,"{'hashtags': [{'text': 'UCL', 'indices': [65, 69]}], 'symbols': [], 'user_mentions': [], 'urls': [], 'media': [{'id': 1507140098026098700, 'id_str': '1507140098026098700', 'indices': [70, 93], 'media_url': 'http://pbs.twimg.com/media/FOpv7xmX0AwinwI.jpg', 'media_url_https': 'https://pbs.twimg.com/media/FOpv7xmX0AwinwI.jpg', 'url': 'https://t.co/GVMbZjo2pR', 'display_url': 'pic.twitter.com/GVMbZjo2pR', 'expanded_url': 'https://twitter.com/ChampionsLeague/status/1507371981053693955/photo/1', 'type': 'photo', 'sizes': {'large': {'w': 1080, 'h': 1080, 'resize': 'fit'}, 'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'medium': {'w': 1080, 'h': 1080, 'resize': 'fit'}, 'small': {'w': 680, 'h': 680, 'resize': 'fit'}}}]}",www.twitter.com/championsleague/status/1507371981053693955,UCL,
"🎇 4⃣0⃣ million followers! 🎇

Humbled. A HUGE thank you to every single one of you.  You're all Chaaaaaaampioooons🙌… https://t.co/ZMDCiDfywG",25/03/2022 14:53,1.50737E+18,ChampionsLeague,,,179,2985,en,Twitter Web App,,,FALSE,"{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': [{'url': 'https://t.co/ZMDCiDfywG', 'expanded_url': 'https://twitter.com/i/web/status/1507370071752126467', 'display_url': 'twitter.com/i/web/status/1…', 'indices': [116, 139]}]}",www.twitter.com/championsleague/status/1507370071752126467,,
"🔵 Jorginho finds a solution 👏

@ChelseaFC | #UCL https://t.co/wqjp3R1RYo",25/03/2022 14:00,1.50736E+18,ChampionsLeague,,,674,7274,en,Twitter Media Studio,,,FALSE,"{'hashtags': [{'text': 'UCL', 'indices': [44, 48]}], 'symbols': [], 'user_mentions': [{'screen_name': 'ChelseaFC', 'name': 'Chelsea FC', 'id': 22910295, 'id_str': '22910295', 'indices': [31, 41]}], 'urls': [], 'media': [{'id': 1507139399905157120, 'id_str': '1507139399905157120', 'indices': [49, 72], 'media_url': 'http://pbs.twimg.com/amplify_video_thumb/1507139399905157120/img/cggBn4EbjH4lOZi0.jpg', 'media_url_https': 'https://pbs.twimg.com/amplify_video_thumb/1507139399905157120/img/cggBn4EbjH4lOZi0.jpg', 'url': 'https://t.co/wqjp3R1RYo', 'display_url': 'pic.twitter.com/wqjp3R1RYo', 'expanded_url': 'https://twitter.com/ChampionsLeague/status/1507356639715737605/video/1', 'type': 'photo', 'sizes': {'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'small': {'w': 680, 'h': 680, 'resize': 'fit'}, 'medium': {'w': 1080, 'h': 1080, 'resize': 'fit'}, 'large': {'w': 1080, 'h': 1080, 'resize': 'fit'}}}]}",www.twitter.com/championsleague/status/1507356639715737605,UCL,TRUE
"🔝 Most assists in 2021/22...

#UCL https://t.co/hquu8mcDCs",25/03/2022 11:00,1.50731E+18,ChampionsLeague,,,172,3367,en,Twitter Web App,,,FALSE,"{'hashtags': [{'text': 'UCL', 'indices': [30, 34]}], 'symbols': [], 'user_mentions': [], 'urls': [], 'media': [{'id': 1507138573526523906, 'id_str': '1507138573526523906', 'indices': [35, 58], 'media_url': 'http://pbs.twimg.com/media/FOpujCZWYAIZiTW.jpg', 'media_url_https': 'https://pbs.twimg.com/media/FOpujCZWYAIZiTW.jpg', 'url': 'https://t.co/hquu8mcDCs', 'display_url': 'pic.twitter.com/hquu8mcDCs', 'expanded_url': 'https://twitter.com/ChampionsLeague/status/1507311331539628033/photo/1', 'type': 'photo', 'sizes': {'small': {'w': 680, 'h': 680, 'resize': 'fit'}, 'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'medium': {'w': 1080, 'h': 1080, 'resize': 'fit'}, 'large': {'w': 1080, 'h': 1080, 'resize': 'fit'}}}]}",www.twitter.com/championsleague/status/1507311331539628033,UCL,
"🧐 Who's this?

#UCL https://t.co/qQcaLu5xZe",25/03/2022 10:00,1.5073E+18,ChampionsLeague,,,441,16446,en,Twitter Web App,,,FALSE,"{'hashtags': [{'text': 'UCL', 'indices': [15, 19]}], 'symbols': [], 'user_mentions': [], 'urls': [], 'media': [{'id': 1507134564321435650, 'id_str': '1507134564321435650', 'indices': [20, 43], 'media_url': 'http://pbs.twimg.com/media/FOpq5q8XoAIGhf8.jpg', 'media_url_https': 'https://pbs.twimg.com/media/FOpq5q8XoAIGhf8.jpg', 'url': 'https://t.co/qQcaLu5xZe', 'display_url': 'pic.twitter.com/qQcaLu5xZe', 'expanded_url': 'https://twitter.com/ChampionsLeague/status/1507296231105597442/photo/1', 'type': 'photo', 'sizes': {'medium': {'w': 1200, 'h': 1200, 'resize': 'fit'}, 'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'small': {'w': 680, 'h': 680, 'resize': 'fit'}, 'large': {'w': 2048, 'h': 2048, 'resize': 'fit'}}}]}",www.twitter.com/championsleague/status/1507296231105597442,UCL,
"Jadon Sancho is 22 today 🥳

#HBD | @ManUtd | #UCL https://t.co/fLdbG4QJtG",25/03/2022 09:30,1.50729E+18,ChampionsLeague,,,592,8796,en,Twitter Media Studio,,,FALSE,"{'hashtags': [{'text': 'HBD', 'indices': [28, 32]}, {'text': 'UCL', 'indices': [45, 49]}], 'symbols': [], 'user_mentions': [{'screen_name': 'ManUtd', 'name': 'Manchester United', 'id': 558797310, 'id_str': '558797310', 'indices': [35, 42]}], 'urls': [], 'media': [{'id': 1507132213837578245, 'id_str': '1507132213837578245', 'indices': [50, 73], 'media_url': 'http://pbs.twimg.com/amplify_video_thumb/1507132213837578245/img/QexdWlVwZpnjG9kE.jpg', 'media_url_https': 'https://pbs.twimg.com/amplify_video_thumb/1507132213837578245/img/QexdWlVwZpnjG9kE.jpg', 'url': 'https://t.co/fLdbG4QJtG', 'display_url': 'pic.twitter.com/fLdbG4QJtG', 'expanded_url': 'https://twitter.com/ChampionsLeague/status/1507288682881077249/video/1', 'type': 'photo', 'sizes': {'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'small': {'w': 680, 'h': 680, 'resize': 'fit'}, 'medium': {'w': 1080, 'h': 1080, 'resize': 'fit'}, 'large': {'w': 1080, 'h': 1080, 'resize': 'fit'}}}]}",www.twitter.com/championsleague/status/1507288682881077249,"HBD, UCL",TRUE
